date	incidence	trust_short	tests	positive_tests	rolling_mean_key	rolling_7day_incidence
2020-06-26	0	RMH	162	0	7day_incidence	0.00154859828772872
2020-06-26	0	LNWUH	3	0	7day_incidence	3.96508223080413e-18
2020-06-26	0	CNWL	248	0	7day_incidence	-6.93889390390723e-18
2020-06-26	0	RFH	30	0	7day_incidence	-6.07153216591882e-18
2020-06-26	0	CARE HOME	10	0	7day_incidence	-6.19544098563145e-18
2020-06-25	0	UCLH	539	0	7day_incidence	0.00105490313429821
2020-06-25	0	RMH	197	0	7day_incidence	0.00154859828772872
2020-06-25	0	CNWL	231	0	7day_incidence	-6.93889390390723e-18
2020-06-25	0	RFH	1	0	7day_incidence	-6.07153216591882e-18
2020-06-25	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-06-24	0	UCLH	440	0	7day_incidence	0.00138868150545976
2020-06-24	0.00540540540540541	RMH	185	1	7day_incidence	0.00154859828772872
2020-06-24	0	LNWUH	1	0	7day_incidence	3.96508223080413e-18
2020-06-24	0	CNWL	207	0	7day_incidence	-6.93889390390723e-18
2020-06-24	0	RFH	26	0	7day_incidence	-6.07153216591882e-18
2020-06-24	0	CARE HOME	4	0	7day_incidence	-6.19544098563145e-18
2020-06-23	0.0036036036036036	UCLH	555	2	7day_incidence	0.00138868150545976
2020-06-23	0.00543478260869565	RMH	184	1	7day_incidence	0.00233352764408665
2020-06-23	0	LNWUH	5	0	7day_incidence	3.96508223080413e-18
2020-06-23	0	CNWL	79	0	7day_incidence	-6.93889390390723e-18
2020-06-23	0	RFH	68	0	7day_incidence	-6.07153216591882e-18
2020-06-23	0	CARE HOME	107	0	7day_incidence	-6.19544098563145e-18
2020-06-22	0	UCLH	383	0	7day_incidence	0.000848578885962058
2020-06-22	0	RMH	126	0	7day_incidence	0.00302365876900038
2020-06-22	0	LNWUH	3	0	7day_incidence	3.96508223080413e-18
2020-06-22	0	CNWL	22	0	7day_incidence	-6.93889390390723e-18
2020-06-22	0	RFH	28	0	7day_incidence	-6.07153216591882e-18
2020-06-22	0	CARE HOME	4	0	7day_incidence	-6.19544098563145e-18
2020-06-20	0.00233644859813084	UCLH	428	1	7day_incidence	0.00114744320156277
2020-06-20	0	RMH	241	0	7day_incidence	0.00302365876900038
2020-06-20	0	LNWUH	4	0	7day_incidence	3.96508223080413e-18
2020-06-20	0	CNWL	257	0	7day_incidence	0.000667556742323091
2020-06-20	0	RFH	12	0	7day_incidence	-6.07153216591882e-18
2020-06-19	0	UCLH	380	0	7day_incidence	0.00114744320156277
2020-06-19	0.00549450549450549	RMH	182	1	7day_incidence	0.00351568049996017
2020-06-19	0	LNWUH	4	0	7day_incidence	3.96508223080413e-18
2020-06-19	0	CNWL	318	0	7day_incidence	0.000667556742323091
2020-06-19	0	RFH	31	0	7day_incidence	-6.07153216591882e-18
2020-06-19	0	CARE HOME	33	0	7day_incidence	-6.19544098563145e-18
2020-06-18	0	UCLH	493	0	7day_incidence	0.00063264268676226
2020-06-18	0.00483091787439614	RMH	207	1	7day_incidence	0.00273928298443222
2020-06-18	0	CNWL	216	0	7day_incidence	0.000667556742323091
2020-06-18	0	RFH	20	0	7day_incidence	-6.07153216591882e-18
2020-06-17	0.00209205020920502	UCLH	478	1	7day_incidence	0.000874773437367587
2020-06-17	0	RMH	201	0	7day_incidence	0.00273928298443222
2020-06-17	0	LNWUH	5	0	7day_incidence	3.96508223080413e-18
2020-06-17	0.00467289719626168	CNWL	214	1	7day_incidence	0.000667556742323091
2020-06-17	0	RFH	27	0	7day_incidence	-6.07153216591882e-18
2020-06-16	0	UCLH	426	0	7day_incidence	0.000540995066206038
2020-06-16	0.00884955752212389	RMH	226	2	7day_incidence	0.00273928298443222
2020-06-16	0	LNWUH	5	0	7day_incidence	3.96508223080413e-18
2020-06-16	0	CNWL	78	0	7day_incidence	0.000667556742323091
2020-06-16	0	RFH	24	0	7day_incidence	-6.07153216591882e-18
2020-06-16	0	CARE HOME	75	0	7day_incidence	-6.19544098563145e-18
2020-06-15	0	UCLH	130	0	7day_incidence	0.000540995066206038
2020-06-15	0	RMH	48	0	7day_incidence	0.00195435362807429
2020-06-15	0	LNWUH	6	0	7day_incidence	3.96508223080413e-18
2020-06-15	0	CNWL	104	0	7day_incidence	0.000667556742323091
2020-06-15	0	RFH	7	0	7day_incidence	-6.07153216591882e-18
2020-06-13	0.00169491525423729	UCLH	590	1	7day_incidence	0.000833735113044446
2020-06-13	0	RMH	86	0	7day_incidence	0.00226322350216155
2020-06-13	0	CNWL	189	0	7day_incidence	0.000667556742323091
2020-06-13	0	RFH	16	0	7day_incidence	-6.07153216591882e-18
2020-06-13	0	CARE HOME	16	0	7day_incidence	-6.19544098563145e-18
2020-06-12	0	UCLH	357	0	7day_incidence	0.000918895375016693
2020-06-12	0	RMH	135	0	7day_incidence	0.00226322350216155
2020-06-12	0	LNWUH	8	0	7day_incidence	3.96508223080413e-18
2020-06-12	0	CNWL	144	0	7day_incidence	-6.93889390390723e-18
2020-06-12	0	RFH	41	0	7day_incidence	-6.07153216591882e-18
2020-06-12	0	CARE HOME	112	0	7day_incidence	-6.19544098563145e-18
2020-06-11	0	UCLH	540	0	7day_incidence	0.000918895375016693
2020-06-11	0	RMH	123	0	7day_incidence	0.000999000999000997
2020-06-11	0	LNWUH	8	0	7day_incidence	3.96508223080413e-18
2020-06-11	0	CNWL	262	0	7day_incidence	-6.93889390390723e-18
2020-06-11	0	RFH	24	0	7day_incidence	0.00242130750605326
2020-06-11	0	CARE HOME	27	0	7day_incidence	-6.19544098563145e-18
2020-06-10	0.00204918032786885	UCLH	488	1	7day_incidence	0.0015697251830219
2020-06-10	0.00699300699300699	RMH	143	1	7day_incidence	0.000999000999000997
2020-06-10	0	LNWUH	18	0	7day_incidence	3.96508223080413e-18
2020-06-10	0	CNWL	273	0	7day_incidence	-6.93889390390723e-18
2020-06-10	0	RFH	16	0	7day_incidence	0.00242130750605326
2020-06-10	0	CARE HOME	54	0	7day_incidence	-6.19544098563145e-18
2020-06-09	0.00268817204301075	UCLH	372	1	7day_incidence	0.00161619472101686
2020-06-09	0	RMH	131	0	7day_incidence	0.000999000999000997
2020-06-09	0	CNWL	118	0	7day_incidence	-6.93889390390723e-18
2020-06-09	0	RFH	35	0	7day_incidence	0.00242130750605326
2020-06-09	0	CARE HOME	131	0	7day_incidence	-6.19544098563145e-18
2020-06-08	0	UCLH	239	0	7day_incidence	0.00186638236174741
2020-06-08	0	RMH	67	0	7day_incidence	0.000999000999000997
2020-06-08	0	LNWUH	7	0	7day_incidence	3.96508223080413e-18
2020-06-08	0	CNWL	23	0	7day_incidence	0.00081322851721333
2020-06-08	0.0169491525423729	RFH	59	1	7day_incidence	0.00242130750605326
2020-06-08	0	CARE HOME	5	0	7day_incidence	-6.19544098563145e-18
2020-06-06	0.00455580865603645	UCLH	439	2	7day_incidence	0.00186638236174741
2020-06-06	0	RMH	166	0	7day_incidence	0.000999000999000997
2020-06-06	0	LNWUH	16	0	7day_incidence	3.96508223080413e-18
2020-06-06	0	CNWL	277	0	7day_incidence	0.00081322851721333
2020-06-06	0	RFH	25	0	7day_incidence	0.00242130750605326
2020-06-06	0	CARE HOME	67	0	7day_incidence	-6.19544098563145e-18
2020-06-05	0.00202020202020202	UCLH	495	1	7day_incidence	0.001573642314909
2020-06-05	0	RMH	76	0	7day_incidence	-1.85863229568944e-18
2020-06-05	0	CNWL	241	0	7day_incidence	0.00081322851721333
2020-06-05	0	RFH	48	0	7day_incidence	0.00242130750605326
2020-06-05	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-06-04	0.00175131348511384	UCLH	571	1	7day_incidence	0.00118961773733604
2020-06-04	0	RMH	68	0	7day_incidence	-1.85863229568944e-18
2020-06-04	0	LNWUH	15	0	7day_incidence	3.96508223080413e-18
2020-06-04	0.00569259962049336	CNWL	527	3	7day_incidence	0.00081322851721333
2020-06-04	0	RFH	20	0	7day_incidence	0.00242130750605326
2020-06-03	0	UCLH	320	0	7day_incidence	0.00118961773733604
2020-06-03	0	RMH	90	0	7day_incidence	0.00195694716242661
2020-06-03	0	LNWUH	4	0	7day_incidence	3.96508223080413e-18
2020-06-03	0	CNWL	134	0	7day_incidence	0.00081322851721333
2020-06-03	0	RFH	16	0	7day_incidence	0.00816326530612244
2020-06-03	0	CARE HOME	2	0	7day_incidence	-6.19544098563145e-18
2020-06-02	0	UCLH	256	0	7day_incidence	0.000903219416211297
2020-06-02	0	RMH	82	0	7day_incidence	0.00437825466847988
2020-06-02	0	LNWUH	10	0	7day_incidence	0.0285714285714286
2020-06-02	0	CNWL	73	0	7day_incidence	0.00081322851721333
2020-06-02	0	RFH	17	0	7day_incidence	0.00816326530612244
2020-06-02	0	CARE HOME	87	0	7day_incidence	-6.19544098563145e-18
2020-06-01	0	UCLH	87	0	7day_incidence	0.00110722996504943
2020-06-01	0	RMH	45	0	7day_incidence	0.00437825466847988
2020-06-01	0	LNWUH	3	0	7day_incidence	0.0285714285714286
2020-06-01	0	CNWL	12	0	7day_incidence	0.00081322851721333
2020-06-01	0	RFH	15	0	7day_incidence	0.00816326530612244
2020-05-30	0	UCLH	311	0	7day_incidence	0.000857042324318884
2020-05-30	0.0136986301369863	RMH	73	1	7day_incidence	0.00661039752562274
2020-05-30	0	LNWUH	2	0	7day_incidence	0.0285714285714286
2020-05-30	0	CNWL	516	0	7day_incidence	-6.93889390390723e-18
2020-05-30	0.0571428571428571	RFH	35	2	7day_incidence	0.00816326530612244
2020-05-30	0	CARE HOME	61	0	7day_incidence	0.00274725274725274
2020-05-29	0.00255102040816327	UCLH	392	1	7day_incidence	0.000857042324318884
2020-05-29	0.0169491525423729	RMH	59	1	7day_incidence	0.00661039752562274
2020-05-29	0.2	LNWUH	10	2	7day_incidence	0.0285714285714286
2020-05-29	0	CNWL	282	0	7day_incidence	-6.93889390390723e-18
2020-05-29	0	RFH	11	0	7day_incidence	0.00816326530612244
2020-05-29	0	CARE HOME	17	0	7day_incidence	0.00274725274725274
2020-05-28	0.00344827586206897	UCLH	290	1	7day_incidence	0.000857042324318884
2020-05-28	0	RMH	66	0	7day_incidence	0.0104714013866266
2020-05-28	0	LNWUH	15	0	7day_incidence	0.0285714285714286
2020-05-28	0	CNWL	220	0	7day_incidence	0.000683526999316466
2020-05-28	0	RFH	9	0	7day_incidence	0.00816326530612244
2020-05-28	0	CARE HOME	100	0	7day_incidence	0.00274725274725274
2020-05-27	0	UCLH	155	0	7day_incidence	0.00190746249238611
2020-05-27	0.015625	RMH	64	1	7day_incidence	0.0169649078801331
2020-05-27	0	LNWUH	22	0	7day_incidence	0.0285714285714286
2020-05-27	0	CNWL	5	0	7day_incidence	0.000683526999316466
2020-05-27	0	RFH	22	0	7day_incidence	0.00816326530612244
2020-05-26	0	UCLH	99	0	7day_incidence	0.0022593273762707
2020-05-26	0	RMH	42	0	7day_incidence	0.0150079607177065
2020-05-26	0	LNWUH	8	0	7day_incidence	0.0285714285714286
2020-05-26	0	RFH	37	0	7day_incidence	-6.56716744476934e-18
2020-05-23	0	UCLH	365	0	7day_incidence	0.00189489588939023
2020-05-23	0.027027027027027	RMH	37	1	7day_incidence	0.014418155043155
2020-05-23	0	LNWUH	2	0	7day_incidence	3.96508223080413e-18
2020-05-23	0	CNWL	410	0	7day_incidence	0.00124817973788225
2020-05-23	0	RFH	21	0	7day_incidence	-6.56716744476934e-18
2020-05-22	0.00735294117647059	UCLH	272	2	7day_incidence	0.00243748173932241
2020-05-22	0.0454545454545455	RMH	44	2	7day_incidence	0.0182791589041589
2020-05-22	0	LNWUH	22	0	7day_incidence	0.00269541778975742
2020-05-22	0.00478468899521531	CNWL	209	1	7day_incidence	0.00124817973788225
2020-05-22	0	RFH	45	0	7day_incidence	0.00357142857142857
2020-05-21	0.00246305418719212	UCLH	406	1	7day_incidence	0.00243748173932241
2020-05-21	0	RMH	45	0	7day_incidence	0.016047016047016
2020-05-21	0	LNWUH	10	0	7day_incidence	0.00269541778975742
2020-05-21	0	CNWL	162	0	7day_incidence	0.00124817973788225
2020-05-21	0	RFH	48	0	7day_incidence	0.00357142857142857
2020-05-20	0	UCLH	197	0	7day_incidence	0.00304280861583573
2020-05-20	0.0128205128205128	RMH	78	1	7day_incidence	0.016047016047016
2020-05-20	0	LNWUH	24	0	7day_incidence	0.0294811320754717
2020-05-20	0.00395256916996047	CNWL	253	1	7day_incidence	0.00184341783312034
2020-05-20	0	RFH	28	0	7day_incidence	0.00567226890756302
2020-05-19	0.0072463768115942	UCLH	276	2	7day_incidence	0.00475026450655855
2020-05-19	0.027027027027027	RMH	74	2	7day_incidence	0.0121860121860122
2020-05-19	0.0188679245283019	LNWUH	53	1	7day_incidence	0.043766846361186
2020-05-19	0	CNWL	134	0	7day_incidence	0.00184341783312034
2020-05-19	0.025	RFH	40	1	7day_incidence	0.00567226890756302
2020-05-18	0	UCLH	37	0	7day_incidence	0.00577023771323252
2020-05-18	0	RMH	65	0	7day_incidence	0.00569250569250569
2020-05-18	0	CNWL	197	0	7day_incidence	0.00115989083380387
2020-05-18	0	RFH	103	0	7day_incidence	0.00567226890756302
2020-05-16	0.00423728813559322	UCLH	236	1	7day_incidence	0.0060368020192057
2020-05-16	0	RMH	83	0	7day_incidence	0.00960640001735892
2020-05-16	0	LNWUH	12	0	7day_incidence	0.0464123490066886
2020-05-16	0.00416666666666667	CNWL	240	1	7day_incidence	0.00115989083380387
2020-05-16	0.0147058823529412	RFH	204	3	7day_incidence	0.00826967150496562
2020-05-15	0.0119521912350598	UCLH	251	3	7day_incidence	0.00847186695427063
2020-05-15	0	RMH	36	0	7day_incidence	0.00967966009061899
2020-05-15	0.1875	LNWUH	16	3	7day_incidence	0.053215070095124
2020-05-15	0	CNWL	143	0	7day_incidence	0.000595238095238088
2020-05-15	0	RFH	161	0	7day_incidence	0.0218751136818364
2020-05-14	0.0144927536231884	UCLH	207	3	7day_incidence	0.00743667026690003
2020-05-14	0	RMH	62	0	7day_incidence	0.0117710371819961
2020-05-14	0.1	LNWUH	10	1	7day_incidence	0.0671523523250892
2020-05-14	0	CNWL	149	0	7day_incidence	0.00345238095238095
2020-05-14	0	RFH	193	0	7day_incidence	0.0227679708246935
2020-05-13	0.00432900432900433	UCLH	231	1	7day_incidence	0.00743667026690003
2020-05-13	0.0273972602739726	RMH	73	2	7day_incidence	0.0117710371819961
2020-05-13	0.0185185185185185	LNWUH	54	1	7day_incidence	0.0832539270165348
2020-05-13	0	CNWL	180	0	7day_incidence	0.00345238095238095
2020-05-13	0.0181818181818182	RFH	110	2	7day_incidence	0.0227679708246935
2020-05-12	0.0170454545454545	UCLH	176	3	7day_incidence	0.00837574493478826
2020-05-12	0.0133333333333333	RMH	75	1	7day_incidence	0.0161000415110004
2020-05-12	0.0476190476190476	LNWUH	21	1	7day_incidence	0.0931061437653032
2020-05-12	0	CNWL	159	0	7day_incidence	0.00285714285714285
2020-05-12	0.0952380952380952	RFH	42	4	7day_incidence	0.0237066441663706
2020-05-11	0	UCLH	76	0	7day_incidence	0.00733584578638853
2020-05-11	0.0416666666666667	RMH	96	4	7day_incidence	0.0161000415110004
2020-05-11	0.02	CNWL	50	1	7day_incidence	0.00285714285714285
2020-05-11	0.03125	RFH	32	1	7day_incidence	0.0334913799785037
2020-05-09	0	UCLH	138	0	7day_incidence	0.00627148862895116
2020-05-09	0	RMH	31	0	7day_incidence	0.0195843620684917
2020-05-09	0.0975609756097561	LNWUH	41	4	7day_incidence	0.0894864526456121
2020-05-09	0	CNWL	191	0	7day_incidence	0.00285714285714285
2020-05-09	0	RFH	14	0	7day_incidence	0.0394437609308846
2020-05-08	0.0108108108108108	UCLH	185	2	7day_incidence	0.00664808431471528
2020-05-08	0.0303030303030303	RMH	33	1	7day_incidence	0.0205965761180227
2020-05-08	0.131578947368421	LNWUH	38	5	7day_incidence	0.0801268467342821
2020-05-08	0	CNWL	172	0	7day_incidence	0.00285714285714285
2020-05-08	0.0212765957446809	RFH	47	1	7day_incidence	0.0423408638279875
2020-05-07	0.00467289719626168	UCLH	214	1	7day_incidence	0.00675646999431758
2020-05-07	0	RMH	48	0	7day_incidence	0.0195321503477146
2020-05-07	0.0689655172413793	LNWUH	29	2	7day_incidence	0.104692228442521
2020-05-07	0	CNWL	85	0	7day_incidence	0.00285714285714285
2020-05-07	0.0684931506849315	RFH	73	5	7day_incidence	0.0358782787939739
2020-05-06	0.00704225352112676	UCLH	142	1	7day_incidence	0.00874310535642703
2020-05-06	0.024390243902439	RMH	82	2	7day_incidence	0.0183416741572384
2020-05-06	0.162162162162162	LNWUH	37	6	7day_incidence	0.128501752252045
2020-05-06	0	CNWL	69	0	7day_incidence	-6.93889390390723e-18
2020-05-06	0.0416666666666667	RFH	48	2	7day_incidence	0.0369084985741937
2020-05-05	0.00696517412935323	UCLH	1005	7	7day_incidence	0.0105514236204415
2020-05-05	0.0344827586206897	RMH	87	3	7day_incidence	0.0210889269044911
2020-05-05	0.0344827586206897	LNWUH	29	1	7day_incidence	0.12816991219895
2020-05-05	0	CNWL	80	0	7day_incidence	-6.93889390390723e-18
2020-05-05	0.0384615384615385	RFH	52	2	7day_incidence	0.0471125802068468
2020-05-04	0.0178041543026706	UCLH	337	6	7day_incidence	0.0107077023481488
2020-05-04	0.00588235294117647	RMH	170	1	7day_incidence	0.0167599225754868
2020-05-04	0.19047619047619	LNWUH	21	4	7day_incidence	0.124524434869262
2020-05-04	0	CNWL	10	0	7day_incidence	0.000555864369093934
2020-05-04	0.05	RFH	60	3	7day_incidence	0.0480972113982505
2020-05-02	0.0139064475347661	UCLH	791	11	7day_incidence	0.0127560608692695
2020-05-02	0.0333333333333333	RMH	60	2	7day_incidence	0.0246964305119948
2020-05-02	0.214285714285714	LNWUH	56	12	7day_incidence	0.124876299753147
2020-05-02	0	CNWL	108	0	7day_incidence	0.000555864369093934
2020-05-02	0.0384615384615385	RFH	52	2	7day_incidence	0.0551191982751931
2020-05-01	0.0126582278481013	UCLH	237	3	7day_incidence	0.0133551610885628
2020-05-01	0.0192307692307692	RMH	52	1	7day_incidence	0.0304286998162546
2020-05-01	0.0952380952380952	LNWUH	42	4	7day_incidence	0.126200072505491
2020-05-01	0	CNWL	382	0	7day_incidence	0.000555864369093934
2020-05-01	0.0714285714285714	RFH	42	3	7day_incidence	0.0674038993896814
2020-04-30	0.0119047619047619	UCLH	168	2	7day_incidence	0.0123601362129409
2020-04-30	0	RMH	64	0	7day_incidence	0.0309970969363759
2020-04-30	0.106060606060606	LNWUH	66	7	7day_incidence	0.141682127396413
2020-04-30	0.00389105058365759	CNWL	257	1	7day_incidence	0.000555864369093934
2020-04-30	0.028169014084507	RFH	71	2	7day_incidence	0.0724135955758482
2020-04-29	0.0190114068441065	UCLH	263	5	7day_incidence	0.0158317231922586
2020-04-29	0.0555555555555556	RMH	54	3	7day_incidence	0.0301567608019221
2020-04-29	0.0714285714285714	LNWUH	42	3	7day_incidence	0.127458256029685
2020-04-29	0	CNWL	7	0	7day_incidence	0.000555864369093934
2020-04-29	0.117647058823529	RFH	68	8	7day_incidence	0.0697350241472768
2020-04-28	0.0112359550561798	UCLH	356	4	7day_incidence	0.0200383165667305
2020-04-28	0.0645161290322581	RMH	62	4	7day_incidence	0.0336764295389821
2020-04-28	0.171428571428571	LNWUH	35	6	7day_incidence	0.0968460111317254
2020-04-28	0	CNWL	6	0	7day_incidence	0.000555864369093934
2020-04-28	0.127659574468085	RFH	47	6	7day_incidence	0.0715044411709311
2020-04-27	0	UCLH	30	0	7day_incidence	0.0253728554455732
2020-04-27	0.0384615384615385	RMH	52	2	7day_incidence	0.0507704466329992
2020-04-27	0	CNWL	14	0	7day_incidence	0.000555864369093934
2020-04-27	0.0735294117647059	RFH	68	5	7day_incidence	0.0718823701202886
2020-04-26	0	RMH	12	0	7day_incidence	0.0711786098983054
2020-04-25	0.0421052631578947	UCLH	190	8	7day_incidence	0.0287742159897909
2020-04-25	0.0579710144927536	RMH	69	4	7day_incidence	0.0745202974505192
2020-04-25	0.03125	RFH	64	2	7day_incidence	0.0747706676473867
2020-04-24	0.0433526011560694	UCLH	346	15	7day_incidence	0.0325518072198536
2020-04-24	0.138888888888889	RMH	36	5	7day_incidence	0.0749889376129811
2020-04-24	0	CNWL	2	0	7day_incidence	-6.93889390390723e-18
2020-04-24	0.0508474576271186	RFH	59	3	7day_incidence	0.0822800543808034
2020-04-23	0.05	UCLH	100	5	7day_incidence	0.0454745158195761
2020-04-23	0.142857142857143	RMH	7	1	7day_incidence	0.0694944321184756
2020-04-23	0	CNWL	3	0	7day_incidence	-6.93889390390723e-18
2020-04-23	0.0740740740740741	RFH	27	2	7day_incidence	0.0938048770758389
2020-04-22	0.0357142857142857	UCLH	168	6	7day_incidence	0.0627905331355934
2020-04-22	0.0789473684210526	RMH	38	3	7day_incidence	0.102147493342965
2020-04-22	0	CNWL	6	0	7day_incidence	0.0769230769230769
2020-04-22	0.0483870967741935	RFH	62	3	7day_incidence	0.120894660357573
2020-04-21	0.0454545454545455	UCLH	242	11	7day_incidence	0.0674487303527743
2020-04-21	0.0677966101694915	RMH	59	4	7day_incidence	0.105770681748763
2020-04-21	0	CNWL	7	0	7day_incidence	0.0769230769230769
2020-04-21	0.170212765957447	RFH	47	8	7day_incidence	0.125248716794962
2020-04-20	0.101694915254237	UCLH	59	6	7day_incidence	0.0672917189200159
2020-04-20	0	CNWL	1	0	7day_incidence	0.21978021978022
2020-04-20	0.208333333333333	RFH	24	5	7day_incidence	0.136618334649473
2020-04-19	0.121212121212121	UCLH	33	4	7day_incidence	0.0721648831389745
2020-04-19	0	RMH	5	0	7day_incidence	0.138310364288445
2020-04-19	0.263157894736842	RFH	38	10	7day_incidence	0.144833316548666
2020-04-18	0.0747126436781609	UCLH	174	13	7day_incidence	0.0816732319330376
2020-04-18	0.228571428571429	RMH	35	8	7day_incidence	0.160373243494181
2020-04-18	0.0617283950617284	RFH	81	5	7day_incidence	0.166492302723781
2020-04-17	0.0422535211267606	UCLH	71	3	7day_incidence	0.101634751894558
2020-04-17	0.0833333333333333	RMH	24	2	7day_incidence	0.215029113939526
2020-04-17	0.130434782608696	RFH	92	12	7day_incidence	0.168150219275315
2020-04-16	0.0841121495327103	UCLH	107	9	7day_incidence	0.121392621143952
2020-04-16	0.366666666666667	RMH	30	11	7day_incidence	0.270278948850377
2020-04-16	0.131578947368421	RFH	114	15	7day_incidence	0.16171192967376
2020-04-15	0.102272727272727	UCLH	88	9	7day_incidence	0.121674947513235
2020-04-15	0.297297297297297	RMH	37	11	7day_incidence	0.320970193090009
2020-04-15	0.2	RFH	100	20	7day_incidence	0.184268320651203
2020-04-14	0.185185185185185	UCLH	27	5	7day_incidence	0.160262796445912
2020-04-14	0.461538461538462	RMH	13	6	7day_incidence	0.374031417579805
2020-04-14	0.181818181818182	RFH	88	16	7day_incidence	0.219147457491124
2020-04-13	0.163265306122449	RFH	49	8	7day_incidence	0.259903965272547
2020-04-12	0.24	UCLH	25	6	7day_incidence	0.189451628065768
2020-04-12	0.454545454545455	RMH	22	10	7day_incidence	0.440048733597121
2020-04-12	0.421052631578947	RFH	76	32	7day_incidence	0.278144009828381
2020-04-11	0.123188405797101	UCLH	138	17	7day_incidence	0.296483225751571
2020-04-11	0.305882352941176	RFH	85	26	7day_incidence	0.33412068621322
2020-04-10	0.344827586206897	UCLH	58	20	7day_incidence	0.328091323536139
2020-04-10	0.354838709677419	RMH	31	11	7day_incidence	0.452885172520516
2020-04-10	0.415730337078652	RFH	89	37	7day_incidence	0.387511739604274
2020-04-09	0.246575342465753	UCLH	73	18	7day_incidence	0.374725998077791
2020-04-09	0.6	RMH	30	18	7day_incidence	0.455526912004361
2020-04-09	0.259259259259259	RFH	108	28	7day_incidence	0.430390215036258
2020-04-08	0.833333333333333	UCLH	6	5	7day_incidence	0.401664773587995
2020-04-08	0.545454545454545	RMH	33	18	7day_incidence	0.414437566567189
2020-04-08	0.591836734693878	RFH	49	29	7day_incidence	0.452382696239266
2020-04-07	0.323529411764706	UCLH	34	11	7day_incidence	0.384066429902695
2020-04-07	0.456521739130435	RMH	46	21	7day_incidence	0.398134720477109
2020-04-07	0.555555555555556	RFH	36	20	7day_incidence	0.49838621392541
2020-04-06	0.511627906976744	UCLH	43	22	7day_incidence	0.406233917587424
2020-04-05	0.428571428571429	UCLH	7	3	7day_incidence	0.433279930934807
2020-04-04	0	UCLH	5	0	7day_incidence	0.356044158577083
